"","Player","FGP_1997","FGP_1998","FGP_1999","FGP_2000","FGP_2001","FGP_2002","FGP_2003","FGP_2004","FGP_2005","FGP_2006","FGP_2007","FGP_2008","FGP_2009","FGP_2010","FGP_2011","FGP_2012","FGP_2013","FGP_2014","FGP_2015","FGP_2016"
"281","Deron Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42111801242236,0.456140350877193,0.506714413607878,0.470528455284553,0.469135802469136,0.438974358974359,0.406867845993757,0.440391459074733,0.449720670391061,0.38651102464332,0.414193548387097
"282","Derrick Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564885496183206,0.518337408312958,NA,NA,NA,NA
"283","Derrick Coleman",0.435406698564593,0.410611303344867,0.413793103448276,0.455566905005107,NA,0.450340136054422,0.447791164658635,0.413127413127413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Derrick Favors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516826923076923,0.498876404494382,0.482394366197183,0.522088353413655,0.525054466230937,0.515413070283601
"285","Derrick McKey",0.390501319261214,0.458715596330275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Derrick Rose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475165562913907,0.489439184268026,0.445209768315592,0.434532374100719,NA,NA,0.404790419161677,0.426526717557252
"287","Derrick Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411646586345382,0.430025445292621,0.427385892116183,0.447422680412371,0.449557522123894
"288","DeSagana Diop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522222222222222,0.432748538011696,NA,NA,NA,NA,NA,NA,NA
"289","DeShawn Stevenson",NA,NA,NA,NA,NA,0.38544474393531,0.401408450704225,0.431687715269805,0.408450704225352,0.45966709346991,0.460823373173971,0.385897435897436,NA,NA,0.387878787878788,NA,NA,NA,NA,NA
"290","Desmond Mason",NA,NA,NA,NA,0.430523917995444,0.464239271781534,0.449360865290069,0.471741637831603,0.443002780352178,0.398550724637681,0.452222222222222,0.482180293501048,0.435087719298246,NA,NA,NA,NA,NA,NA,NA
"291","Detlef Schrempf",0.49171270718232,0.486636971046771,0.471766848816029,0.431870669745958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Devean George",NA,NA,NA,NA,NA,0.411089866156788,0.390455531453362,0.408056042031524,NA,0.4,0.394594594594595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Devin Booker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423298731257209
"294","Devin Brown",NA,NA,NA,NA,NA,NA,NA,NA,0.422982885085575,0.392789373814042,0.41981981981982,0.408662900188324,0.354632587859425,0.376731301939058,NA,NA,NA,NA,NA,NA
"295","Devin Harris",NA,NA,NA,NA,NA,NA,NA,NA,0.42896174863388,0.469135802469136,0.492411467116358,0.463203463203463,0.437921077959577,0.402714932126697,0.421894218942189,0.444649446494465,0.437923250564334,NA,0.41793893129771,0.446524064171123
"296","Diante Garrett",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381132075471698,NA,NA
"297","Dickey Simpkins",NA,NA,0.462962962962963,0.405109489051095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Dikembe Mutombo*",0.527045769764216,0.537012113055182,0.511834319526627,0.56195462478185,0.483812949640288,0.500780031201248,NA,0.477966101694915,0.497695852534562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Dino Radja",0.43952802359882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Dion Glover",NA,NA,NA,NA,0.419642857142857,0.421052631578947,0.427469135802469,0.390492359932088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Dion Waiters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412269938650307,0.433031218529708,0.396405919661734,0.39943342776204
"302","Dirk Nowitzki",NA,NA,0.404761904761905,0.460644007155635,0.473937449879711,0.476947535771065,0.463398253861652,0.461832061068702,0.458823529411765,0.480179028132992,0.50186428038777,0.479452054794521,0.478960396039604,0.481283422459893,0.517387616624258,0.457446808510638,0.471153846153846,0.497250589159466,0.458568738229755,0.447841726618705
"303","Dominic McGuire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432098765432099,NA,NA,NA,NA,NA,NA,NA
"304","Dominique Wilkins*",0.416579223504722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Don MacLean",0.446575342465753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Don Reid",NA,NA,NA,0.535714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Donald Royal",0.424657534246575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Donald Sloan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398989898989899,NA,NA,0.408450704225352,0.44
"309","Donatas Motiejunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442567567567568,0.504285714285714,NA
"310","Donnell Harvey",NA,NA,NA,NA,NA,0.497695852534562,0.446460980036298,0.442786069651741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Donte Greene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44122965641953,0.404145077720207,0.406015037593985,NA,NA,NA,NA
"312","Donyell Marshall",0.413301662707838,0.413761467889908,0.421052631578947,0.394047619047619,0.502944640753828,0.518910741301059,0.458605664488017,0.46078431372549,0.442567567567568,0.394932935916542,0.42393509127789,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Dorell Wright",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445054945054945,0.488054607508532,NA,0.463007159904535,0.423211169284468,0.422053231939163,0.395659432387312,0.373737373737374,NA,NA
"314","Doron Lamb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368098159509202,NA,NA,NA
"315","Doug Christie",0.417281348788198,0.427637721755369,0.387692307692308,0.407068062827225,0.394670050761421,0.459863945578231,0.47935368043088,0.460755813953488,0.391566265060241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Doug McDermott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451863354037267
"317","Doug Overton",NA,NA,NA,NA,0.37410071942446,NA,NA,0.404081632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Doug West",0.466942148760331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Draymond Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407407407407407,0.443137254901961,0.48962148962149
"320","Drew Gooden",NA,NA,NA,NA,NA,NA,0.456885456885457,0.445114595898673,0.492046659597031,0.512269938650307,0.473214285714286,0.448648648648649,0.468379446640316,0.478405315614618,0.430939226519337,0.436834094368341,NA,NA,0.398550724637681,NA
"321","Duane Ferrell",0.471810089020772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Dwight Howard",NA,NA,NA,NA,NA,NA,NA,NA,0.519940915805022,0.531214528944381,0.602520045819015,0.598562628336756,0.572012257405516,0.611510791366906,0.592911877394636,0.573002754820937,0.578105781057811,0.59125,0.59338061465721,0.62
"323","Dwight Powell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493243243243243
"324","Dwyane Wade",NA,NA,NA,NA,NA,NA,NA,0.464912280701754,0.477996965098634,0.494692144373673,0.490644490644491,0.468516542155816,0.491086831512363,0.475843812045003,0.5,0.497013142174432,0.520585544373285,0.545335085413929,0.469557195571956,0.456466610312764
"325","E'Twaun Moore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396321070234114,0.427631578947368,NA,0.480719794344473
"326","Earl Barron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403669724770642,NA,NA,NA,NA,NA,NA,NA,NA
"327","Earl Boykins",NA,NA,NA,0.482758620689655,NA,0.4,0.428879310344828,0.419060052219321,0.412621359223301,0.409984871406959,0.420026007802341,NA,NA,0.426799007444169,0.443181818181818,NA,NA,NA,NA,NA
"328","Earl Clark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430379746835443,NA,0.440414507772021,0.371647509578544,NA,NA
"329","Earl Watson",NA,NA,NA,NA,NA,NA,0.434782608695652,0.370689655172414,0.425992779783394,0.430255402750491,0.382823871906841,0.453815261044177,0.384105960264901,0.425572519083969,0.41042345276873,NA,NA,NA,NA,NA
"330","Ed Davis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576407506702413,0.513432835820895,0.539419087136929,0.53448275862069,0.601279317697228,0.611275964391691
"331","Ed O'Bannon",0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Eddie Griffin",NA,NA,NA,NA,NA,0.366366366366366,0.399705014749263,NA,0.386973180076628,0.351351351351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Eddie House",NA,NA,NA,NA,0.421052631578947,0.398854961832061,0.387387387387387,0.358574610244989,0.450819672131148,0.421607378129117,0.427553444180523,0.408662900188324,0.444642857142857,0.38021978021978,0.398753894080997,NA,NA,NA,NA,NA
"334","Eddie Johnson",0.441988950276243,0.417279411764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Eddie Jones",0.437557816836263,0.483582089552239,0.436974789915966,0.427167113494191,0.445464982778416,0.431552587646077,0.42296511627907,0.40916955017301,0.428048780487805,0.404432132963989,0.421800947867299,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Eddie Robinson",NA,NA,NA,0.549222797927461,0.530712530712531,0.453441295546559,0.492063492063492,0.48159509202454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Eddy Curry",NA,NA,NA,NA,NA,0.50132625994695,0.584642233856894,0.496428571428571,0.538356164383562,0.562814070351759,0.575787401574803,0.545955882352941,NA,NA,NA,NA,NA,NA,NA,NA
"338","Eduardo Najera",NA,NA,NA,NA,NA,0.5,0.558441558441558,NA,0.450310559006211,0.421926910299003,0.576271186440678,0.472826086956522,NA,0.424657534246575,NA,NA,NA,NA,NA,NA
"339","Ekpe Udoh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430508474576271,0.434944237918216,NA,NA,NA
"340","Elden Campbell",0.469214437367304,0.463141025641026,0.47741935483871,0.446320868516285,0.440047961630695,0.483627204030227,0.396610169491525,0.439490445859873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Eldridge Recasner",0.422857142857143,0.455752212389381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Elfrid Payton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425141242937853,0.435616438356164
"343","Elliot Perry",0.473799126637555,0.429590017825312,NA,0.435374149659864,0.464285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Elliot Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415430267062315,NA,NA
"345","Elton Brand",NA,NA,NA,0.482388973966309,0.475720164609053,0.526732673267327,0.50166852057842,0.492871690427699,0.502797761790568,0.526829268292683,0.532617671345995,NA,0.446575342465753,0.48018648018648,0.511722731906218,0.493975903614458,0.472803347280335,0.539156626506024,NA,NA
"346","Emanual Davis",NA,NA,NA,NA,0.418238993710692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Emeka Okafor",NA,NA,NA,NA,NA,NA,NA,NA,0.446660019940179,0.414556962025316,0.532432432432432,0.534883720930233,0.560880829015544,0.530487804878049,0.572519083969466,0.532710280373832,0.477438136826783,NA,NA,NA
"348","Emmanuel Mudiay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36353591160221
"349","Enes Kanter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495762711864407,0.54353562005277,0.491207502930832,0.519396551724138,0.575799721835883
"350","Eric Bledsoe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423868312757202,NA,0.445422535211268,0.476618705035971,0.447418738049713,0.453252032520325
"351","Eric Gordon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456159822419534,0.448979591836735,0.449947312961012,NA,0.402397260273973,0.435740514075887,0.410662824207493,0.418478260869565
"352","Eric Maynor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418478260869565,0.402402402402402,NA,0.377224199288256,NA,NA,NA
"353","Eric Montross",0.455587392550143,0.423611111111111,NA,NA,0.405797101449275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Eric Murdock",NA,0.422434367541766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Eric Piatkowski",0.449664429530201,0.452464788732394,0.431654676258993,0.415357766143106,0.433035714285714,0.439490445859873,0.47085201793722,NA,0.430232558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Eric Snow",NA,0.429347826086957,0.42816091954023,0.430485762144054,0.418390804597701,0.442307692307692,0.451814768460576,0.412587412587413,0.382262996941896,0.408521303258145,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Eric Washington",NA,0.403614457831325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Eric Williams",0.45609756097561,NA,NA,0.427461139896373,0.361607142857143,0.374025974025974,0.441739130434783,0.38628762541806,0.43030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Erick Dampier",0.389880952380952,0.445006321112516,0.388888888888889,NA,0.401273885350318,0.435416666666667,0.496168582375479,0.535384615384615,0.550408719346049,0.492795389048991,0.625748502994012,0.642599277978339,0.65,0.624413145539906,NA,NA,NA,NA,NA,NA
"360","Erick Strickland",0.3984375,0.35663082437276,NA,0.432876712328767,0.303370786516854,0.389344262295082,0.428947368421053,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Ersan Ilyasova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382920110192837,NA,NA,0.443072702331962,0.435897435897436,0.492462311557789,0.462017434620174,0.409326424870466,0.472172351885099,0.423600605143722
"362","Ervin Johnson",0.5203426124197,0.537154989384289,NA,0.516129032258065,0.545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Etan Thomas",NA,NA,NA,NA,NA,NA,NA,0.488593155893536,0.501960784313725,0.532520325203252,0.574007220216607,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Eugene Jeter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409266409266409,NA,NA,NA,NA,NA
"365","Evan Fournier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419117647058824,0.44,0.461786867599569
"366","Evan Turner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425330812854442,0.445762711864407,0.418803418803419,0.425073457394711,0.428954423592493,0.455511288180611
"367","Fabricio Oberto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562277580071174,0.608108108108108,NA,NA,NA,NA,NA,NA,NA,NA
"368","Felipe Lopez",NA,NA,0.445910290237467,0.425287356321839,0.441422594142259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Felton Spencer",0.48943661971831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Festus Ezeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548245614035088
"371","Francisco Elson",NA,NA,NA,NA,NA,NA,NA,NA,0.467592592592593,0.53169014084507,0.51063829787234,0.389830508474576,NA,NA,NA,NA,NA,NA,NA,NA
"372","Francisco Garcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.428947368421053,0.462765957446808,0.443609022556391,NA,0.435789473684211,NA,0.393333333333333,0.401360544217687,NA,NA
"373","Frank Kaminsky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40952380952381
"374","Fred Hoiberg",NA,NA,NA,NA,0.438383838383838,0.415807560137457,NA,0.464751958224543,0.48943661971831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","Fred Jones",NA,NA,NA,NA,NA,NA,NA,0.395498392282958,0.425038639876352,0.416815742397138,0.385041551246537,0.421296296296296,0.406940063091483,NA,NA,NA,NA,NA,NA,NA
"376","Garrett Temple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406976744186047,NA,NA,0.398019801980198
"377","Gary Forbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454212454212454,0.413284132841328,NA,NA,NA,NA
"378","Gary Harris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469281045751634
"379","Gary Neal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450949367088608,0.436213991769547,0.412060301507538,0.409766454352442,0.37375745526839,0.464615384615385
"380","Gary Payton*",0.47638326585695,0.453051643192488,0.434452871072589,0.448379351740696,0.455688246385921,0.467046894803549,0.453615279672578,0.470703125,0.467586206896552,0.420475319926874,0.39344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","Gary Trent",0.535608308605341,0.477227722772277,0.476744186046512,NA,NA,0.506561679790026,0.534704370179949,0.472560975609756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","George Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403225806451613,0.478319783197832,0.453396524486572,0.442105263157895,0.44316877152698,0.441558441558442,0.476635514018692,0.441136671177267
"383","George Lynch",0.470790378006873,0.48062015503876,0.421203438395415,0.461180124223602,0.444805194805195,NA,0.409470752089136,0.397333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","George McCloud",0.411764705882353,0.405152224824356,0.438271604938272,0.41692789968652,0.381679389312977,0.357638888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Gerald Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419485791610284,0.344370860927152,NA,NA,NA,0.48125,0.365566037735849,0.445328031809145,0.416452442159383,0.391822827938671
"386","Gerald Henderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454385964912281,0.459197786998617,0.446783625730994,0.433333333333333,0.436835891381346,0.438563327032136
"387","Gerald Wallace",NA,NA,NA,NA,NA,NA,NA,NA,0.448979591836735,0.538200339558574,0.502100840336134,0.449339207048458,0.479654747225647,0.48356309650053,0.45358401880141,0.454113924050633,0.397379912663755,0.504347826086956,NA,NA
"388","Gerald Wilkins",0.425559947299078,0.324884792626728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","Gerard King",NA,NA,NA,0.501805054151625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","Gheorghe Muresan",0.604436229205176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","Giannis Antetokounmpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413875598086124,0.491025641025641,0.506416584402764
"392","Gilbert Arenas",NA,NA,NA,NA,NA,0.453125,0.43135593220339,0.391684901531729,0.430728824688116,0.447242206235012,0.417958656330749,NA,NA,0.410714285714286,0.366485013623978,NA,NA,NA,NA,NA
"393","Glen Davis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484162895927602,0.442222222222222,0.437275985663082,0.448189762796504,0.421348314606742,0.447698744769874,0.456998313659359,0.458823529411765,NA
"394","Glen Rice",0.477197620621282,0.457431457431457,0.431818181818182,0.429591836734694,0.440159574468085,NA,0.428884026258206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","Glenn Robinson",0.465229485396384,0.470070422535211,0.458994708994709,0.472279260780287,0.468493150684932,0.467306015693112,0.431891025641026,0.447882736156352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","Goran Dragic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45213849287169,0.435374149659864,0.461666666666667,0.442604856512141,0.505032021957914,0.500998003992016,0.476571428571429
"397","Gordan Giricek",NA,NA,NA,NA,NA,NA,0.435865504358655,0.43646408839779,0.447784810126582,0.433420365535248,0.461942257217848,0.440397350993377,NA,NA,NA,NA,NA,NA,NA,NA
"398","Gordon Hayward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484641638225256,0.455631399317406,0.434670116429495,0.412790697674419,0.44526218951242,0.433444259567388
"399","Gorgui Dieng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497797356828194,0.505859375,0.531951640759931
"400","Grant Hill",0.496425734710087,0.451873622336517,0.478802992518703,0.489451476793249,NA,NA,0.49185667752443,NA,0.50935960591133,0.489711934156379,0.518181818181818,0.502808988764045,0.523489932885906,0.477951635846373,0.483636363636364,0.445676274944568,NA,NA,NA,NA
"401","Grant Long",0.447272727272727,NA,0.420612813370474,NA,0.438871473354232,0.425974025974026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","Greg Anderson",0.49618320610687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","Greg Anthony",0.392504930966469,0.429799426934097,0.414342629482072,0.40625,NA,0.385263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","Greg Buckner",NA,NA,NA,0.476394849785408,NA,0.525252525252525,0.464824120603015,NA,0.528052805280528,0.434052757793765,0.411371237458194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","Greg Foster",0.453061224489796,0.444976076555024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","Greg Minor",NA,0.43613707165109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","Greg Monroe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550909090909091,0.52112676056338,0.485822306238185,0.496551724137931,0.495896834701055,0.521785334750266
"408","Greg Oden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564102564102564,NA,NA,NA,NA,NA,NA,NA
"409","Greg Ostertag",0.514705882352941,0.481171548117155,NA,0.464419475655431,0.494661921708185,NA,0.51840490797546,0.475972540045767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","Greg Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62043795620438,NA,NA,NA
"411","Greg Stiemsma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456834532374101,NA,NA,NA
"412","Greivis Vasquez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430210325047801,0.432806324110672,0.4209726443769,0.408275862068966,NA
"413","Gustavo Ayon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53639846743295,0.550898203592814,NA,NA,NA
"414","Hakeem Olajuwon*",0.509817671809257,0.483412322274882,0.51448275862069,0.458432304038005,0.498239436619718,0.464114832535885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","Hakim Warrick",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442982456140351,0.523876404494382,0.50229709035222,0.490620490620491,0.481818181818182,0.511210762331839,NA,0.406060606060606,NA,NA,NA
"416","Hanno Mottola",NA,NA,NA,NA,0.444043321299639,0.440104166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","Harrison Barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439490445859873,0.399116347569956,0.481707317073171,0.466034755134281
"418","Harvey Grant",0.410828025477707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","Hassan Whiteside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627906976744186,0.605571847507331
"420","Hedo Turkoglu",NA,NA,NA,NA,0.411940298507463,0.422125181950509,0.421994884910486,0.406201550387597,0.419437340153453,0.45381984036488,0.419198055893074,0.45611156685808,0.412682926829268,0.409495548961424,0.445983379501385,0.41468253968254,NA,NA,NA,NA
"421","Henry James",0.408496732026144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","Henry Sims",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474452554744526,0.474103585657371,NA
"423","Henry Walker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517241379310345,0.440677966101695,NA,NA,NA,NA,NA
"424","Hersey Hawkins",0.464150943396226,0.440251572327044,0.419117647058824,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","Hilton Armstrong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560975609756098,NA,NA,NA,NA,NA,NA,NA
"426","Hollis Thompson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459677419354839,0.412523020257827,0.397058823529412
