Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,J.J. Barea,PG,28,MIN,74,2,1713,316,758,97,280,219,478,105,134,34,173,207,294,32,0,145,131,834
2013,Andrea Bargnani,PF,27,TOR,35,25,1003,170,426,38,123,132,303,65,77,26,102,128,38,21,23,54,64,443
2013,Harrison Barnes,SF,20,GSW,81,81,2058,276,628,52,145,224,483,144,190,53,280,333,98,52,14,101,140,748
2013,Matt Barnes,SF,32,LAC,80,4,2058,312,675,111,325,201,350,87,117,111,255,366,123,82,63,90,233,822
2013,Earl Barron,C,31,TOT,12,2,159,18,51,0,0,18,51,3,7,22,39,61,5,5,6,11,24,39
2013,Earl Barron,C,31,WAS,11,1,122,13,37,0,0,13,37,2,5,16,27,43,3,5,5,10,23,28
2013,Earl Barron,C,31,NYK,1,1,37,5,14,0,0,5,14,1,2,6,12,18,2,0,1,1,1,11
2013,Will Barton,SG,22,POR,73,5,894,118,309,9,65,109,244,50,65,36,109,145,58,34,9,60,56,295
2013,Brandon Bass,PF,27,BOS,81,69,2239,286,589,0,2,286,587,129,150,129,296,425,84,44,64,80,188,701
2013,Shane Battier,SF,34,MIA,72,20,1786,152,362,136,316,16,46,32,38,37,128,165,72,41,55,34,149,472
2013,Nicolas Batum,SF,24,POR,73,73,2807,352,833,165,444,187,389,178,210,97,315,412,360,91,83,190,139,1047
2013,Jerryd Bayless,PG,24,MEM,80,4,1765,260,621,71,201,189,420,102,122,22,154,176,264,59,17,120,168,693
2013,Aron Baynes,C,26,SAS,16,0,141,18,36,0,1,18,35,7,12,12,20,32,5,1,6,11,23,43
2013,Kent Bazemore,SG,23,GSW,61,0,267,43,116,10,34,33,82,27,44,5,17,22,22,17,4,18,27,123
2013,Bradley Beal,SG,19,WAS,56,46,1745,282,687,91,236,191,451,125,159,43,168,211,137,50,29,90,113,780
2013,Michael Beasley,SF,24,PHO,75,20,1554,310,766,45,144,265,622,94,126,52,230,282,111,31,34,144,107,759
2013,Rodrigue Beaubois,PG,24,DAL,45,0,549,65,176,21,72,44,104,30,38,9,48,57,84,19,4,33,54,181
2013,Marco Belinelli,SG,26,CHI,73,27,1882,241,610,79,221,162,389,141,168,13,127,140,148,44,6,82,140,702
2013,Patrick Beverley,PG,24,HOU,41,0,713,79,189,36,96,43,93,34,41,45,64,109,117,37,21,44,83,228
2013,Andris Biedrins,C,26,GSW,53,9,495,10,21,0,0,10,21,4,13,34,119,153,14,15,42,14,101,24
2013,Chauncey Billups,SG,36,LAC,22,22,418,53,132,33,90,20,42,45,48,2,30,32,49,12,1,26,25,184
2013,Bismack Biyombo,C,20,CHA,80,65,2186,156,346,0,0,156,346,74,142,194,388,582,35,28,143,82,195,386
2013,DeJuan Blair,PF,23,SAS,61,16,851,142,271,0,1,142,270,44,70,66,164,230,45,37,10,49,112,328
2013,Steve Blake,PG,32,LAL,45,13,1175,114,270,72,171,42,99,27,35,21,111,132,173,34,6,62,83,327
2013,Andray Blatche,C,26,BRK,82,8,1555,346,676,3,22,343,654,148,216,161,256,417,85,86,54,123,163,843
2013,Eric Bledsoe,PG,23,LAC,76,12,1553,253,568,31,78,222,490,106,134,78,147,225,233,109,55,137,112,643
2013,Keith Bogans,SG,32,BRK,74,23,1408,108,284,84,245,24,39,11,17,16,104,120,76,28,4,49,108,311
2013,Andrew Bogut,C,28,GSW,32,32,786,83,184,1,1,82,183,19,38,68,177,245,67,20,55,35,85,186
2013,Matt Bonner,PF,32,SAS,68,4,909,112,230,53,120,59,110,11,15,25,104,129,36,17,19,16,86,288
2013,Trevor Booker,PF,25,WAS,48,14,887,108,220,0,5,108,215,40,72,98,141,239,40,32,16,31,95,256
2013,Carlos Boozer,PF,31,CHI,79,79,2546,544,1140,0,2,544,1138,193,264,175,596,771,179,66,28,176,239,1281
2013,Chris Bosh,C,28,MIA,74,74,2454,485,907,21,74,464,833,241,302,131,370,501,123,66,101,128,168,1232
2013,Avery Bradley,PG,22,BOS,50,50,1435,192,478,40,126,152,352,37,49,30,81,111,104,64,19,72,129,461
2013,Elton Brand,C,33,DAL,72,18,1527,226,478,0,1,226,477,66,93,130,300,430,70,50,90,57,192,518
2013,Corey Brewer,SF,26,DEN,82,2,2003,375,883,91,307,284,576,149,216,55,180,235,124,118,23,102,154,990
2013,Ronnie Brewer,SF,27,TOT,60,34,853,70,198,23,76,47,122,16,39,42,98,140,50,43,6,18,33,179
2013,Ronnie Brewer,SF,27,NYK,46,34,711,64,175,22,71,42,104,16,39,29,71,100,40,34,6,14,27,166
2013,Ronnie Brewer,SF,27,OKC,14,0,142,6,23,1,5,5,18,0,0,13,27,40,10,9,0,4,6,13
2013,Aaron Brooks,PG,28,TOT,53,20,997,143,316,50,134,93,182,40,52,13,67,80,114,30,10,67,94,376
2013,Aaron Brooks,PG,28,SAC,46,20,959,139,303,48,127,91,176,40,52,12,66,78,108,29,7,63,89,366
2013,Aaron Brooks,PG,28,HOU,7,0,38,4,13,2,7,2,6,0,0,1,1,2,6,1,3,4,5,10
2013,MarShon Brooks,SG,24,BRK,73,2,912,155,335,15,55,140,280,69,94,32,72,104,76,34,16,69,93,394
2013,Kwame Brown,C,30,PHI,22,11,269,17,37,0,0,17,37,7,19,23,51,74,9,6,10,8,37,41
2013,Shannon Brown,SG,27,PHO,59,22,1402,240,571,39,141,201,430,98,125,44,105,149,108,59,15,74,92,617
2013,Kobe Bryant,SG,34,LAL,78,78,3013,738,1595,132,407,606,1188,525,626,66,367,433,469,106,25,287,173,2133
2013,Chase Budinger,SF,24,MIN,23,1,508,79,191,26,81,53,110,32,42,15,56,71,25,14,7,23,29,216
2013,Alec Burks,SG,21,UTA,64,0,1137,163,388,33,92,130,296,92,129,37,108,145,92,35,13,74,114,451
2013,Caron Butler,SF,32,LAC,78,78,1879,305,720,128,330,177,390,75,90,41,182,223,78,51,11,72,139,813
2013,Jimmy Butler,SF,23,CHI,82,20,2134,239,512,40,105,199,407,187,233,136,192,328,115,78,31,62,97,705
2013,Will Bynum,PG,30,DET,65,0,1219,253,540,24,76,229,464,106,131,28,69,97,231,45,5,125,128,636
2013,Jose Calderon,PG,31,TOT,73,58,2160,312,635,130,282,182,353,72,80,20,156,176,518,58,8,126,99,826
2013,Jose Calderon,PG,31,TOR,45,30,1273,187,398,79,184,108,214,47,52,14,92,106,333,28,6,75,58,500
2013,Jose Calderon,PG,31,DET,28,28,887,125,237,51,98,74,139,25,28,6,64,70,185,30,2,51,41,326
2013,Marcus Camby,PF,38,NYK,24,4,250,17,53,0,0,17,53,8,19,24,56,80,14,7,14,15,28,42
2013,DeMarre Carroll,SF,26,UTA,66,12,1111,149,324,20,70,129,254,75,98,87,101,188,61,58,24,34,119,393
2013,Matt Carroll,SG,32,CHA,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2013,Vince Carter,SF,36,DAL,81,3,2093,372,855,162,399,210,456,182,223,58,276,334,194,74,44,106,226,1088
2013,Omri Casspi,SF,24,CLE,43,1,503,63,160,25,76,38,84,22,41,20,94,114,28,25,12,22,45,173
2013,Mario Chalmers,PG,26,MIA,77,77,2068,227,529,123,301,104,228,89,112,19,152,171,273,118,12,119,196,666
2013,Tyson Chandler,C,30,NYK,66,66,2164,255,400,0,0,255,400,179,258,269,434,703,62,42,75,87,188,689
2013,Wilson Chandler,PF,25,DEN,43,8,1079,210,455,52,126,158,329,88,111,45,173,218,58,45,12,60,119,560
2013,Josh Childress,SF,29,BRK,14,0,100,6,21,1,3,5,18,1,2,6,9,15,5,2,2,0,3,14
2013,Earl Clark,PF,25,LAL,59,36,1363,170,386,35,104,135,282,53,76,82,243,325,65,36,44,62,102,428
2013,Victor Claver,SF,24,POR,49,16,812,74,189,25,87,49,102,14,30,31,88,119,43,26,12,43,75,187
2013,Norris Cole,PG,24,MIA,80,4,1590,179,425,35,98,144,327,52,80,18,112,130,164,57,7,104,155,445
2013,Jason Collins,C,34,TOT,38,9,384,9,29,0,0,9,29,23,32,22,38,60,8,12,10,18,85,41
2013,Jason Collins,C,34,BOS,32,7,330,8,23,0,0,8,23,21,30,21,31,52,6,10,6,16,74,37
2013,Jason Collins,C,34,WAS,6,2,54,1,6,0,0,1,6,2,2,1,7,8,2,2,4,2,11,4
2013,Darren Collison,PG,25,DAL,81,47,2372,341,724,48,136,293,588,242,275,31,188,219,415,100,8,173,139,972
2013,Nick Collison,C,32,OKC,81,2,1583,176,296,0,4,176,292,60,78,123,210,333,121,51,30,69,197,412
2013,Mike Conley,PG,25,MEM,80,80,2757,414,940,106,293,308,647,234,282,43,182,225,487,174,24,189,171,1168
2013,Will Conroy,PG,30,MIN,4,0,20,0,9,0,3,0,6,1,2,1,0,1,0,0,0,0,1,1
2013,Daequan Cook,SG,25,TOT,49,1,441,51,167,26,91,25,76,9,12,7,54,61,19,8,7,15,26,137
2013,Daequan Cook,SG,25,HOU,16,1,165,21,59,11,30,10,29,2,3,5,13,18,10,6,2,6,13,55
2013,Daequan Cook,SG,25,CHI,33,0,276,30,108,15,61,15,47,7,9,2,41,43,9,2,5,9,13,82
2013,Chris Copeland,PF,28,NYK,56,13,862,182,380,59,140,123,240,63,83,34,85,119,27,16,12,50,104,486
2013,DeMarcus Cousins,C,22,SAC,75,74,2289,482,1036,4,22,478,1014,312,423,222,524,746,199,108,55,225,269,1280
2013,Jamal Crawford,SG,32,LAC,76,0,2230,445,1016,149,396,296,620,216,248,22,106,128,193,79,13,146,71,1255
2013,Jordan Crawford,SG,24,TOT,70,14,1709,301,725,83,246,218,479,129,159,44,165,209,225,39,7,141,106,814
2013,Jordan Crawford,SG,24,WAS,43,12,1127,211,508,59,171,152,337,87,106,31,104,135,157,27,5,97,61,568
2013,Jordan Crawford,SG,24,BOS,27,2,582,90,217,24,75,66,142,42,53,13,61,74,68,12,2,44,45,246
2013,Jae Crowder,SF,22,DAL,78,16,1353,141,367,63,192,78,175,47,73,35,152,187,94,63,17,49,128,392
2013,Dante Cunningham,PF,25,MIN,80,9,2010,314,671,0,6,314,665,67,103,142,266,408,67,84,38,56,153,695
2013,Jared Cunningham,SG,21,DAL,8,0,26,6,14,2,3,4,11,2,2,1,2,3,1,1,0,2,3,16
2013,Eddy Curry,C,30,DAL,2,0,25,4,8,0,0,4,8,1,4,2,2,4,0,0,0,3,7,9
2013,Stephen Curry,PG,24,GSW,78,78,2983,626,1388,272,600,354,788,262,291,59,255,314,539,126,12,240,198,1786
2013,Samuel Dalembert,C,31,MIL,47,23,765,137,253,1,1,136,252,38,55,105,171,276,21,17,53,51,90,313
2013,Marquis Daniels,SF,32,MIL,59,33,1085,132,351,20,72,112,279,40,54,48,102,150,65,51,10,45,77,324
2013,Anthony Davis,PF,19,NOH,64,60,1846,349,676,0,6,349,670,169,225,165,357,522,63,75,112,89,158,867
2013,Ed Davis,C-PF,23,TOT,81,28,1631,260,482,0,0,260,482,103,167,152,308,460,63,38,85,63,191,623
2013,Ed Davis,C,23,TOR,45,24,1087,186,339,0,0,186,339,66,102,95,205,300,55,25,38,45,111,438
2013,Ed Davis,PF,23,MEM,36,4,544,74,143,0,0,74,143,37,65,57,103,160,8,13,47,18,80,185
2013,Glen Davis,PF,27,ORL,34,33,1064,214,478,0,2,214,476,84,117,55,191,246,70,32,21,64,88,512
2013,Austin Daye,SF,24,TOT,55,0,676,90,208,41,98,49,110,26,34,16,107,123,42,14,22,29,82,247
2013,Austin Daye,SF,24,DET,24,0,348,43,97,21,40,22,57,15,18,10,53,63,21,5,8,13,43,122
2013,Austin Daye,SF,24,MEM,31,0,328,47,111,20,58,27,53,11,16,6,54,60,21,9,14,16,39,125
2013,Nando De Colo,SG,25,SAS,72,6,920,105,241,31,82,74,159,35,44,23,115,138,138,41,6,81,87,276
2013,Carlos Delfino,SF,30,HOU,67,5,1689,251,620,158,421,93,199,48,56,18,202,220,135,68,9,72,114,708
2013,Luol Deng,SF,27,CHI,75,75,2903,466,1093,75,233,391,860,230,282,162,314,476,222,81,32,144,105,1237
2013,Justin Dentmon,PG,27,DAL,2,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2013,DeMar DeRozan,SG,23,TOR,82,82,3013,548,1231,34,120,514,1111,355,427,48,272,320,204,76,24,151,173,1485
2013,Boris Diaw,PF,30,SAS,75,20,1709,179,332,30,78,149,254,47,65,66,188,254,180,52,27,84,143,435
2013,DeSagana Diop,C,31,CHA,22,1,226,8,27,0,1,8,26,0,1,10,41,51,13,5,16,8,19,16
2013,Keyon Dooling,PG,32,MEM,7,0,82,10,21,5,12,5,9,6,7,0,1,1,8,1,0,5,8,31
2013,Toney Douglas,PG,26,TOT,71,0,1289,188,466,82,216,106,250,76,84,34,104,138,151,71,3,81,145,534
2013,Toney Douglas,PG,26,HOU,49,0,913,139,352,61,162,78,190,60,68,23,67,90,93,40,2,56,103,399
2013,Toney Douglas,PG,26,SAC,22,0,376,49,114,21,54,28,60,16,16,11,37,48,58,31,1,25,42,135
2013,Chris Douglas-Roberts,SG,26,DAL,6,0,63,5,14,0,4,5,10,7,10,0,5,5,4,2,0,1,4,17
2013,Goran Dragic,PG,26,PHO,77,77,2581,401,906,88,276,313,630,244,326,60,178,238,569,124,26,212,214,1134
2013,Andre Drummond,C,19,DET,60,10,1243,208,342,1,2,207,340,59,159,169,288,457,30,59,95,57,144,476
2013,Jared Dudley,SF,27,PHO,79,50,2170,313,669,106,271,207,398,129,162,79,166,245,203,75,8,101,128,861
2013,Chris Duhon,PG,30,LAL,46,9,820,47,123,33,91,14,32,6,13,11,57,68,133,20,1,40,56,133
2013,Tim Duncan,C,36,SAS,69,69,2078,490,976,2,7,488,969,245,300,124,562,686,184,50,183,147,117,1227
2013,Mike Dunleavy,SF,32,MIL,75,3,1943,276,624,128,299,148,325,105,128,31,260,291,145,39,35,90,135,785
2013,Kevin Durant,SF,24,OKC,81,81,3119,731,1433,139,334,592,1099,679,750,46,594,640,374,116,105,280,143,2280
2013,Devin Ebanks,SF,23,LAL,19,3,197,24,73,6,22,18,51,11,14,10,31,41,10,3,1,11,23,65
2013,Wayne Ellington,SG,25,TOT,78,21,1661,226,529,94,240,132,289,68,75,25,141,166,104,45,3,57,81,614
2013,Wayne Ellington,SG,25,MEM,40,4,676,81,199,41,97,40,102,15,16,5,47,52,42,16,1,24,38,218
2013,Wayne Ellington,SG,25,CLE,38,17,985,145,330,53,143,92,187,53,59,20,94,114,62,29,2,33,43,396
2013,Monta Ellis,SG,27,MIL,82,82,3076,597,1436,94,328,503,1108,289,374,45,271,316,496,169,36,254,164,1577
2013,Kim English,SG,24,DET,41,0,407,42,112,14,50,28,62,21,29,8,29,37,26,16,3,19,46,119
2013,Jeremy Evans,PF,25,UTA,37,0,215,27,44,0,1,27,43,21,33,26,32,58,11,8,13,8,30,75
2013,Reggie Evans,PF,32,BRK,80,56,1967,125,261,0,0,125,261,113,222,260,628,888,43,74,13,111,199,363
2013,Tyreke Evans,SG,23,SAC,65,61,2016,366,765,45,133,321,632,210,271,56,231,287,229,90,27,128,133,987
2013,Festus Ezeli,C,23,GSW,78,41,1120,74,169,0,0,74,169,43,81,141,172,313,22,23,74,63,157,191
2013,Kenneth Faried,PF,23,DEN,80,80,2248,380,689,0,0,380,689,163,266,260,474,734,77,81,83,113,234,923
2013,Derrick Favors,PF,21,UTA,77,8,1787,274,568,0,5,274,563,179,260,184,362,546,75,67,130,129,247,727
2013,Raymond Felton,PG,28,NYK,68,68,2313,377,882,93,258,284,624,101,128,51,143,194,372,94,14,155,130,948
2013,Landry Fields,SF,24,TOR,51,22,1037,102,223,2,14,100,209,34,53,59,149,208,60,32,8,42,63,240
2013,Derek Fisher,SG-PG,38,TOT,33,9,575,55,161,30,80,25,81,35,38,2,35,37,47,19,3,30,55,175
2013,Derek Fisher,PG,38,DAL,9,9,229,23,65,10,23,13,42,21,23,0,15,15,31,5,2,18,24,77
2013,Derek Fisher,SG,38,OKC,24,0,346,32,96,20,57,12,39,14,15,2,20,22,16,14,1,12,31,98
2013,Evan Fournier,SG,20,DEN,38,4,428,75,152,22,54,53,98,30,39,6,29,35,44,19,1,32,65,202
2013,Randy Foye,SG,29,UTA,82,72,2249,293,738,178,434,115,304,118,144,17,110,127,167,66,27,92,190,882
2013,Jimmer Fredette,SG,23,SAC,69,0,967,172,409,65,156,107,253,85,99,19,52,71,92,31,3,68,64,494
2013,Joel Freeland,PF,25,POR,51,1,477,58,142,0,0,58,142,18,27,40,79,119,13,13,11,19,67,134
2013,Danilo Gallinari,SF,24,DEN,71,71,2309,364,871,135,362,229,509,286,348,65,302,367,176,64,36,111,130,1149
2013,Francisco Garcia,SG-SF,31,TOT,58,20,1029,118,300,67,179,51,121,18,21,8,83,91,63,46,38,32,88,321
2013,Francisco Garcia,SG,31,SAC,40,15,710,77,205,40,109,37,96,12,14,7,61,68,43,32,31,20,66,206
2013,Francisco Garcia,SF,31,HOU,18,5,319,41,95,27,70,14,25,6,7,1,22,23,20,14,7,12,22,115
2013,Kevin Garnett,C,36,BOS,68,68,2022,422,850,2,16,420,834,158,201,75,455,530,159,78,62,110,154,1004
2013,Diante Garrett,PG,24,PHO,19,0,149,16,49,3,15,13,34,5,10,5,10,15,31,10,0,16,5,40
2013,Marc Gasol,C,28,MEM,80,80,2796,429,869,1,14,428,855,268,316,184,438,622,318,80,139,157,255,1127
2013,Pau Gasol,PF,32,LAL,49,42,1655,270,579,8,28,262,551,125,178,111,310,421,200,24,61,104,93,673
2013,Rudy Gay,SF,26,TOT,75,74,2687,521,1253,84,260,437,993,240,295,99,362,461,202,113,53,198,182,1366
2013,Rudy Gay,SF,26,MEM,42,42,1541,281,688,40,129,241,559,121,156,56,193,249,108,56,31,104,87,723
2013,Rudy Gay,SF,26,TOR,33,32,1146,240,565,44,131,196,434,119,139,43,169,212,94,57,22,94,95,643
2013,Alonzo Gee,SF,25,CLE,82,82,2541,305,744,69,219,236,525,163,205,75,245,320,133,107,29,132,199,842
2013,Mickael Gelabale,SF,29,MIN,36,13,644,72,139,16,52,56,87,21,24,32,67,99,26,16,4,16,47,181
2013,Paul George,SF,22,IND,79,79,2972,493,1176,170,469,323,707,221,274,88,515,603,327,143,51,233,227,1377
2013,Daniel Gibson,PG,26,CLE,46,3,919,84,247,56,163,28,84,26,37,5,55,60,82,30,4,31,89,250
2013,Taj Gibson,PF,27,CHI,65,5,1459,214,441,0,4,214,437,89,131,125,220,345,61,27,90,76,166,517
2013,Manu Ginobili,SG,35,SAS,60,0,1393,229,539,83,235,146,304,164,206,30,171,201,274,80,13,132,114,705
2013,Drew Gooden,C,31,MIL,16,0,151,20,61,1,5,19,56,11,16,13,18,31,6,5,6,9,21,52
2013,Ben Gordon,SG,29,CHA,75,0,1560,310,760,113,292,197,468,107,127,18,112,130,141,35,16,136,134,840
2013,Eric Gordon,SG,24,NOH,42,40,1264,235,584,56,173,179,411,187,222,10,67,77,137,45,8,117,75,713
2013,Marcin Gortat,C,28,PHO,61,61,1876,295,566,0,3,295,563,90,138,128,388,516,75,40,98,99,127,680
2013,Andrew Goudelock,SG,24,LAL,1,0,6,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
2013,Danny Granger,SF,29,IND,5,0,74,10,35,2,10,8,25,5,8,3,6,9,3,2,1,4,6,27
2013,Aaron Gray,C,28,TOR,42,16,513,48,90,0,0,48,90,23,44,48,85,133,33,7,5,36,85,119
2013,Danny Green,SG,25,SAS,80,80,2201,297,663,177,413,120,250,67,79,36,208,244,141,92,54,94,124,838
2013,Draymond Green,SF,22,GSW,79,1,1061,84,257,14,67,70,190,45,55,58,202,260,53,42,25,51,159,227
2013,Gerald Green,SF,27,IND,60,7,1080,155,424,59,188,96,236,52,65,31,110,141,50,19,23,53,64,421
2013,Jeff Green,PF,26,BOS,81,17,2252,376,806,70,182,306,624,214,265,55,263,318,128,56,68,132,175,1036
2013,Willie Green,SG,31,LAC,72,60,1188,178,386,71,166,107,220,23,32,17,80,97,55,29,12,31,96,450
2013,Blake Griffin,PF,23,LAC,80,80,2598,577,1072,5,28,572,1044,281,426,186,476,662,299,97,50,185,231,1440
2013,Hamed Haddadi,C,27,TOT,30,0,322,35,82,0,0,35,82,14,27,43,68,111,12,6,27,31,60,84
2013,Hamed Haddadi,C,27,MEM,13,0,87,7,21,0,0,7,21,1,2,10,14,24,4,1,6,4,15,15
2013,Hamed Haddadi,C,27,PHO,17,0,235,28,61,0,0,28,61,13,25,33,54,87,8,5,21,27,45,69
2013,Jordan Hamilton,SF,22,DEN,40,1,397,84,201,27,73,57,128,13,26,32,63,95,23,15,8,19,24,208
2013,Richard Hamilton,SG,34,CHI,50,45,1088,204,475,16,52,188,423,66,77,16,67,83,119,24,5,84,93,490
2013,Ben Hansbrough,PG,25,IND,28,0,200,15,45,6,23,9,22,21,27,2,16,18,21,7,2,18,23,57
2013,Tyler Hansbrough,PF,27,IND,81,8,1366,176,407,0,3,176,404,216,300,161,212,373,36,29,18,78,152,568
2013,James Harden,SG,23,HOU,78,78,2985,585,1337,179,486,406,851,674,792,62,317,379,455,142,38,295,178,2023
2013,Maurice Harkless,SF,19,ORL,76,59,1974,260,564,32,117,228,447,73,128,122,213,335,50,88,62,69,144,625
2013,Josh Harrellson,C,23,MIA,6,0,31,4,9,1,5,3,4,1,2,3,4,7,0,1,1,3,4,10
2013,Al Harrington,C,32,ORL,10,0,119,20,57,8,30,12,27,3,4,6,21,27,10,4,1,7,18,51
2013,Devin Harris,SG,29,ATL,58,34,1421,194,443,77,230,117,213,112,154,6,110,116,197,64,13,88,103,577
2013,Terrel Harris,SG,25,TOT,20,0,137,4,27,0,8,4,19,7,10,4,22,26,9,2,3,17,17,15
2013,Terrel Harris,SG,25,MIA,7,0,29,2,8,0,1,2,7,6,8,4,5,9,2,0,0,4,3,10
2013,Terrel Harris,SG,25,NOH,13,0,108,2,19,0,7,2,12,1,2,0,17,17,7,2,3,13,14,5
2013,Tobias Harris,SF-PF,20,TOT,55,34,1299,233,512,34,108,199,404,103,137,73,214,287,69,32,44,66,120,603
2013,Tobias Harris,SF,20,MIL,28,14,325,53,115,7,21,46,94,23,26,17,40,57,13,8,7,18,31,136
2013,Tobias Harris,PF,20,ORL,27,20,974,180,397,27,87,153,310,80,111,56,174,230,56,24,37,48,89,467
2013,Udonis Haslem,PF,32,MIA,75,59,1414,129,251,0,0,129,251,32,45,97,307,404,38,30,15,45,173,290
2013,Spencer Hawes,C,24,PHI,82,40,2233,376,811,31,87,345,724,122,157,173,417,590,183,24,113,131,233,905
2013,Chuck Hayes,C,29,SAC,74,1,1209,84,190,0,1,84,189,30,48,113,186,299,112,31,18,44,114,198
2013,Gordon Hayward,SF,22,UTA,72,27,2104,336,773,102,246,234,527,243,294,51,174,225,213,58,38,120,125,1017
2013,Lazar Hayward,SF,26,MIN,4,0,31,2,10,0,4,2,6,6,6,0,4,4,3,2,0,0,3,10
2013,Brendan Haywood,C,33,CHA,61,17,1162,93,216,0,1,93,215,30,66,125,165,290,29,16,49,50,125,216
2013,Gerald Henderson,SG,25,CHA,68,58,2133,382,855,33,100,349,755,258,313,55,195,250,177,68,34,108,149,1055
2013,Xavier Henry,SF,21,NOH,50,2,625,66,161,4,11,62,150,58,92,21,69,90,13,16,5,31,72,194
2013,John Henson,PF,22,MIL,63,9,827,162,336,0,3,162,333,56,105,116,181,297,31,19,42,47,83,380
2013,Roy Hibbert,C,26,IND,79,79,2269,385,859,1,4,384,855,166,224,296,360,656,113,39,206,162,279,937
2013,J.J. Hickson,C,24,POR,80,80,2323,418,744,0,2,418,742,182,268,266,562,828,88,48,51,145,160,1018
2013,Cory Higgins,SG,23,CHA,6,0,32,6,19,1,5,5,14,1,2,1,2,3,5,3,0,0,5,14
2013,Nene Hilario,PF,30,WAS,61,49,1659,285,594,0,1,285,593,196,269,101,306,407,177,55,37,139,171,766
2013,George Hill,PG,26,IND,76,76,2620,386,871,130,353,256,518,174,213,47,237,284,355,81,26,116,134,1076
2013,Grant Hill,SF,40,LAC,29,0,437,38,98,3,11,35,87,14,24,6,43,49,26,11,7,25,39,93
2013,Jordan Hill,PF,25,LAL,29,1,458,77,155,0,2,77,153,40,61,82,84,166,13,8,19,26,55,194
2013,Kirk Hinrich,PG,32,CHI,60,60,1764,159,422,71,182,88,240,70,98,16,142,158,314,63,25,99,192,459
2013,Jrue Holiday,PG,22,PHI,78,78,2926,555,1288,91,247,464,1041,182,242,89,240,329,625,123,32,292,170,1383
2013,Justin Holiday,SG,23,PHI,9,0,142,16,48,4,16,12,32,6,8,0,14,14,15,3,6,9,7,42
2013,Ryan Hollins,C,28,LAC,60,0,663,70,114,0,0,70,114,66,88,50,89,139,11,6,34,44,133,206
2013,Tyler Honeycutt,SF,22,SAC,9,0,32,3,11,0,2,3,9,2,2,3,7,10,2,0,1,5,2,8
2013,Al Horford,C,26,ATL,74,74,2756,576,1060,3,6,573,1054,134,208,195,562,757,240,78,78,147,163,1289
2013,Dwight Howard,C,27,LAL,76,76,2722,470,813,1,6,469,807,355,721,251,694,945,108,84,186,225,291,1296
2013,Josh Howard,SF,32,MIN,11,4,207,31,77,5,16,26,61,7,12,9,27,36,4,10,3,10,18,74
2013,Juwan Howard,PF,39,MIA,7,2,51,10,19,0,0,10,19,1,1,0,8,8,6,0,0,4,9,21
2013,Kris Humphries,PF,27,BRK,65,21,1191,139,310,0,2,139,308,97,123,126,239,365,32,16,33,57,127,375
2013,Serge Ibaka,PF,23,OKC,80,80,2486,446,778,20,57,426,721,143,191,222,395,617,43,28,242,125,213,1055
2013,Andre Iguodala,SG,29,DEN,80,80,2779,396,879,91,287,305,592,155,270,82,341,423,433,139,52,206,127,1038
2013,Ersan Ilyasova,PF,25,MIL,73,54,2012,371,803,95,214,276,589,125,157,154,366,520,117,68,36,75,185,962
2013,Kyrie Irving,PG,20,CLE,59,59,2048,484,1070,109,279,375,791,248,290,34,182,216,350,89,21,191,146,1325
2013,Royal Ivey,SG,31,PHI,53,5,698,62,144,37,88,25,56,9,16,16,41,57,32,23,3,20,73,170
2013,Jarrett Jack,SG,29,GSW,79,4,2349,387,857,82,203,305,654,167,198,21,222,243,439,60,11,157,134,1023
2013,Reggie Jackson,PG,22,OKC,70,0,993,149,325,24,104,125,221,52,62,21,145,166,122,29,13,53,84,374
2013,Stephen Jackson,SF,34,SAS,55,6,1075,123,330,46,170,77,160,49,70,22,133,155,80,37,14,77,89,341
2013,Bernard James,C,27,DAL,46,11,457,53,103,0,2,53,101,25,41,52,79,131,6,12,38,18,64,131
2013,Damion James,SF,25,BRK,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2013,LeBron James,PF,28,MIA,76,76,2877,765,1354,103,254,662,1100,403,535,97,513,610,551,129,67,226,110,2036
2013,Mike James,PG,37,DAL,45,23,862,101,271,48,125,53,146,23,29,9,63,72,139,26,3,55,95,273
2013,Antawn Jamison,PF,36,LAL,76,6,1636,267,575,84,233,183,342,94,136,109,253,362,50,30,22,53,124,712
2013,Al Jefferson,C,28,UTA,78,78,2578,611,1236,2,17,609,1219,167,217,156,564,720,164,80,89,105,170,1391
2013,Richard Jefferson,SF,32,GSW,56,1,568,62,136,14,45,48,91,38,53,5,79,84,31,14,7,23,45,176
2013,Jared Jeffries,PF,31,POR,38,0,350,16,54,0,2,16,52,12,23,26,34,60,14,6,6,17,58,44
2013,Charles Jenkins,SG-PG,23,TOT,59,1,441,49,121,1,2,48,119,12,22,8,24,32,44,15,2,21,22,111
2013,Charles Jenkins,SG,23,GSW,47,0,291,35,83,1,2,34,81,10,18,5,16,21,28,9,1,19,18,81
